Geoid20,Adjacent_Geoids
371190064082019,"371190064082022, 371190064082023, 371190064082024, 371190064082025, 371190064082021, 371190064082020, 371190064082006, 371190064082000"
371190058113004,"371190058113016, 371190058112005, 371190058113006, 371190058113001, 371190058112000"
371190062241023,"371190062241068, 371190062241111, 371190062241035, 371190062241028, 371190062241030, 371190062241029, 371190062241015, 371190062241024, 371190062241022"
371190056091001,"371190056091007, 371190056091008, 371190056091003, 371190055322019, 371190056091002, 371190056091000, 371190055322004, 371190055322003"
371190056151022,"371190056151028, 371190056151021, 371190056151026, 371190056151023, 371190056151016, 371190056151017, 371190056151019"
371190055322014,"371190055322006, 371190055322017, 371190055322004, 371190055322015, 371190055322005"
371190062092001,"371190062092023, 371190062093036, 371190062093035, 371190062092000, 371190062093034, 371190062093033"
371190064112006,"371190064112008, 371190064112009, 371190064112011, 371190064112010, 371190064112007, 371190064112005"
371190064071005,"371190064071034, 371190064071001, 371190064102009"
371190015052017,"371190015052029, 371190015052018, 371190015052030, 371190015052016, 371190015052011"
371190060142001,"371190060142002, 371190061031016, 371190060142000, 371190061031015, 371190061031014"
371190061101020,"371190060161000, 371190061102005, 371190060161001, 371190061102004, 371190060161002, 371190061101019, 371190061103026, 371190061101021, 371190061101010"
371190061081014,"371190061081010, 371190061082025, 371190061082002"
371190007001002,371190007001000
371190056211001,"371190056211010, 371190056211011, 371190056211003, 371190056211000, 370250415062022, 371190056211004, 371190056211002, 370250415062024, 370250415062023"
371190060051009,"371190060051021, 371190060051010, 371190060051007, 371190060051008, 371190060051000, 371190060051003, 371190060051001, 371190060051002"
371190058621021,"371190058621018, 371190058621017, 371190058621013, 371190058621014"
371399606004044,"371399606004012, 371399606004050, 371399606004008, 371399606004013, 371399606004043, 371399606004039"
371190055362007,"371190055362008, 371190055362006, 371190055362003, 371190055362000, 371190055362001"
370210024012006,"370210024012009, 370210024012008, 370210024012004"
371190056213022,"371190056213010, 371190056212019, 371190056213023, 371190056213012, 371190056213018, 371190056213011"
371190060052004,"371190060052006, 371190060052024, 371190060052005, 371190060052016, 371190060052015, 371190060052003, 371190060052002, 371190060081013, 371190060081011, 371190060081012"
371190056272009,"371190056273017, 371190056272012, 371190056272008, 371190056272011, 371190056273002, 371190056272010, 371190056272007"
371190062211024,"371190062211017, 371190062211023, 371190062211079, 371190062211025"
371190062222027,"371190062222023, 371190062222024, 371190062222025, 371190062222010, 371190062222026, 371190062222028"
371190030211003,"371190030121002, 371190030121000, 371190030212008, 371190030211004, 371190030212003, 371190030212002, 371190030211000"
371350107072003,"371350107073003, 371350107072004, 371350107072005, 371350107073000, 371350107072000, 371350107054013, 371350107054011, 371350107054012"
371910005001013,"371910005001025, 371910005001026, 371910005001009, 371910005001027, 371910005001024, 371910005001017, 371910005001015"
371190058471003,"371190058471004, 371190058471006, 371190058471002, 371190058471001, 371190058471000"
371190062241031,"371190062241036, 371190062241030, 371190062241025, 371190062241024, 371190062241034, 371190062241039, 371190062241040, 371190062241032, 371190062241033"
371190057142000,"371190057143013, 371190057142003, 371190057142002, 371190057143017, 371790202033003, 371190057142001, 371790202033002, 371190057142019, 371190057143016, 371190057143012"
371190055173000,"371190055291002, 371190055291005, 371190055173014, 371190055173003, 371190055173012, 371190055171008, 371190055173005, 371190055171004, 371190055173004, 371190055173006, 371190055171006, 371190055171007, 371190055173001, 371190055171001, 371190055173002, 371190055173008, 371190055172011, 371190055161001, 371190055172002"
371190056112018,"371190056241002, 371190056241000, 371190056112020, 371190056112019, 371190056111005, 371190056111007, 371190056111006, 371190056112016"
371190058351033,"371790203142000, 371190058492000, 371790203141006, 371190058492001, 371790203141002, 371190058492002, 371190058351029, 371190058491001, 371190058351015, 371190058351017"
371190057122012,"371190057122021, 371190057122022, 371190057122010, 371190057121015, 371190057121014, 371190057122013, 371190057122009, 371190057122020, 371190057122006"
371190064111000,"371190064111020, 371190064091092, 371190064111004, 371190064111001, 371190064111003, 371190064091093, 371190064091095, 371190064082033, 371190064082032"
371190031113002,"371190031113007, 371190031113009, 371190031113008, 371190031113000, 371190031113003, 371190031113001, 371190032042006, 371190032032001"
371190009002010,"371190009002008, 371190009001005, 371190009001004, 371190009002011, 371190009002007, 371190009002006"
371190058341029,"371190058341030, 371190058342000, 371190058342001, 371190058341002, 371190058341001"
371190056172013,"371190056172001, 371190056172011, 371190056171000, 371190056161024"
371190056272000,"371190056212010, 371190056273000, 371190056273009, 371190056272001, 371190056212009, 371190056211015, 371190056211017, 371190056211016"
370570612042018,"370570612042016, 370570612041037, 370570612042017, 370570612042003, 370570612042007, 370570612041039"
371190056261008,"371190056261002, 371190056261009, 371190056172002, 371190056172010, 371190056172001, 371190056172014, 371190056191008, 371190056191007"
370210014013020,"370210013001002, 370210014013014, 370210014013021, 370210014013015, 370210014013019, 370210014013012"
371190055221002,"371190055123008, 371190055123000, 371190055123001, 371190055222008, 371190055221003, 371190055221001, 371190055221000"
371190055223009,"371190055331016, 371190055331017, 371190055331012, 371190055223007, 371190055331010, 371190055223006, 371190055223008, 371190055223010, 371190055223000"
371190055281006,"371190055281005, 371190055282010, 371190055282005, 371190055281000"
371190057141063,"371190057141062, 371190057141059"
371190056101004,"371190056091012, 371190056101013, 371190056101011, 371190056091009, 371190056101005, 371190056091008, 371190056101001"
371190062191023,"371190062201008, 371190062201011, 371190062191021, 371190062191020, 371190062202008, 371190062202000, 371190062191014, 371190062191024, 371190062191005"
371190056122003,"371190056131009, 371190056131011, 371190056232013, 371190056232004, 371190056222003, 371190056221009, 371190056122004, 371190056221008, 371190056221003, 371190056122002, 371190056122001, 371190056251006, 371190056122000"
371190042002003,"371190042002011, 371190042002012, 371190042002005, 371190042002001, 371190042002002, 371190042002010, 371190042002004"
371190059291000,"371190059291018, 371190059291011, 371190059291001, 371190059291014, 371190059301017, 371190059301011, 371190059291017, 371190059291006, 371190059312004, 371190059291002, 371190059291009, 371190059291004, 371190059312000, 371190059292004, 371190059291007, 371190059291003, 371190059292005, 371190059291005, 371190059301008"
371190064091052,"371190064091060, 371190064091062, 371190064091059, 371190064091063, 371190064091043, 371190064091048, 371190064091054, 371190064043064, 371190064091053, 371190064091056, 371190064091055, 371190064042040, 371190064091050, 371190064042034, 371190064042039, 371190064091044"
371190058332012,"371190058483000, 371190058332010, 371190058481000, 371190058332011"
371190058151000,"371190058151001, 371190058151015, 371190058151004, 371190058151016, 371190058152001, 371190030172003, 371190058152004"
371190059262024,"371190059251030, 371190059262025, 371190059251012, 371190059262023, 371190059251019, 371190059262005, 371190059262013, 371190059262002, 371190059251006"
371190059202005,"371190059201013, 371190059202006, 371190059202002, 371190059201004, 371190059201009, 371190059201007, 371190059202004"
371350112081004,371350112081002
371190054062005,"371190054062010, 371190054062008, 371190054061013, 371190054061008, 371190054061007, 371190054062006, 371190054062007, 371190054062004, 371190054061003, 371190054062000"
371190062222000,"371190062222004, 371190062222003, 371190062222001, 371190062211000, 371190062221023, 371190062221012"
371190058301006,"371190058302001, 371190058531009, 371190058302000, 371190058301005, 371190058532001"
371190016091004,"371190019252008, 371190019252002, 371190016091003, 371190016091001, 371190016091007"
371190062111016,"371190062111028, 371190062111029, 371190062111023, 371190062111015, 371190062111011, 371190062111020, 371190062111017"
371190055302009,"371190055302010, 371190055302008"
371190051001010,"371190053011008, 371190051001003, 371190053012010, 371190051001001, 371190051001011, 371190053012009, 371190051001002"
371190057132001,"371190057132005, 371190057132017, 371190057132016, 371190057132003, 371190057132006, 371190057131017, 371190057131014, 371190057131029, 371190057131030, 371190057132002, 371190057132000"
371190059202013,"371190059202021, 371190059202019, 371190059202020, 371190059202022, 371190059202014, 371190059202012, 371190059202011, 371199801001019"
371190061121006,"371190061142003, 371190061142001, 371190061142000, 371190061121007, 371190061121001, 371190061122031, 371190061121002, 371190061121005"
371190038082002,"371190058241015, 371190058241002, 371190038082004, 371190058241000, 371190038081000, 371190058241001, 371190038082005, 371190038082001, 371190038072003, 371190038082003, 371190038082000, 371190038083004, 371190038072001, 371190038083000"
371190063101054,"371190063101051, 371190063101050, 371190063101056, 371190063101055, 371190063101049, 371190063101048"
371190064101011,"371190064101013, 371190064101009"
371190056211018,"371190056211006, 371190056213000, 370250416032015, 370250415062027, 370250415062017, 370250415062016"
371190058662003,"371190058662005, 371190058662000, 371190058662004, 371190057231002"
371190035002001,"371190035002003, 371190035002002, 371190035002004, 371190004011005, 371190035002000, 371190004011004, 371190004011003"
371190062191013,371190062191003
371190019231000,"371190019231001, 371190019232001, 371190019221010, 371190019221007"
371190058553016,"371190058552002, 371190058552001, 371190058553012, 371190058553002"
371190005012003,"371190005012002, 371190005012004"
371190062241022,"371190062241023, 371190062241029, 371190062241015, 371190062241024, 371190062241021, 371190062241016"
371190029091000,"371190029091002, 371190029103001, 371190029103000, 371190029091001, 371190027023010, 371190027023007, 371190029052001, 371190027023008, 371190029052000, 371190027023000"
371190030132027,"371190030131007, 371190030171008, 371190030171003, 371190030132020, 371190030131003, 371190030171004, 371190030132026, 371190030131005, 371190030131000, 371190030132025"
371190019102003,"371190019201000, 371190019203000, 371190019103010, 371190019193003, 371190019101005, 371190019102007, 371190019193001, 371190019102004, 371190019102005, 371190019102002, 371190019101000, 371190019102006, 371190019193000, 371190019183001, 371190019101002, 371190019101003, 371190019183000"
